ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,15044,Compton city,Los Angeles,06037,Southern California,14,23062,0.404,0.3837446809,0.4242553191,0.0103343465,2.5580065605,7,0.8577494692,43765,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16000,Concord city,Contra Costa,06013,Bay Area,01,44278,0.401,0.3867021277,0.4152978723,0.0072948328,1.8191603059,7,0.8513800425,64665,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16035,Concow CDP,Butte,06007,Butte,02,302,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16210,Copperopolis CDP,Calaveras,06009,Central/Southeast Sierra,03,1466,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16224,Corcoran city,Kings,06031,San Joaquin Valley,10,3594,0.471,0.3578085106,0.5841914894,0.0577507599,12.2613078298,2,1,34438,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16322,Corning city,Tehama,06103,Northern Sacramento Valley,07,2630,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16350,Corona city,Riverside,06065,Southern California,14,44950,0.396,0.3769361702,0.4150638298,0.0097264438,2.4561726689,8,0.8407643312,75795,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16378,Coronado city,San Diego,06073,San Diego,09,7409,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16420,Coronita CDP,Riverside,06065,Southern California,14,705,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16434,Corralitos CDP,Santa Cruz,06087,Monterey Bay,04,829,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16462,Corte Madera town,Marin,06041,Bay Area,01,3793,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16532,Costa Mesa city,Orange,06059,Southern California,14,39946,0.449,0.406106383,0.491893617,0.0218844985,4.8740531136,2,0.9532908705,63542,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16560,Cotati city,Sonoma,06097,Bay Area,01,2978,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16580,Coto de Caza CDP,Orange,06059,Southern California,14,4736,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16630,Cottonwood CDP,Shasta,06089,Shasta,13,1200,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16644,Coultervillle CDP,Mariposa,06043,Central/Southeast Sierra,03,95,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16651,Country Club CDP,San Joaquin,06077,San Joaquin Valley,10,3463,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16714,Courtland CDP,Sacramento,06067,Sacramento Area,08,115,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16728,Covelo CDP,Mendocino,06045,North Coast,05,481,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16742,Covina city,Los Angeles,06037,Southern California,14,15855,0.374,0.3537446809,0.3942553191,0.0103343465,2.7631942526,9,0.7940552017,64046,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,16762,Cowan CDP,Stanislaus,06099,San Joaquin Valley,10,94,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17022,Crescent City city,Del Norte,06015,North Coast,05,1707,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17050,Crescent Mills CDP,Plumas,06063,Northeast Sierra,06,93,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17078,Cressey CDP,Merced,06047,San Joaquin Valley,10,114,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17106,Crest CDP,San Diego,06073,San Diego,09,962,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17162,Crestline CDP,San Bernardino,06071,Southern California,14,4360,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17204,Crestmore Heights CDP,Riverside,06065,Southern California,14,112,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17232,Creston CDP,San Luis Obispo,06079,San Luis Obispo,11,36,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17267,C-Road CDP,Plumas,06063,Northeast Sierra,06,73,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17274,Crockett CDP,Contra Costa,06013,Bay Area,01,1446,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17288,Cromberg CDP,Plumas,06063,Northeast Sierra,06,121,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17372,Crowley Lake CDP,Mono,06051,Central/Southeast Sierra,03,367,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17428,Crows Landing CDP,Stanislaus,06099,San Joaquin Valley,10,121,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17498,Cudahy city,Los Angeles,06037,Southern California,14,5607,0.404,0.3551489362,0.4528510638,0.0249240122,6.1693099401,7,0.8577494692,40231,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17568,Culver City city,Los Angeles,06037,Southern California,14,16779,0.427,0.4079361702,0.4460638298,0.0097264438,2.2778556836,4,0.906581741,73689,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17610,Cupertino city,Santa Clara,06085,Bay Area,01,20181,0.394,0.3737446809,0.4142553191,0.0103343465,2.6229305849,8,0.8365180467,120636,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17708,Cutler CDP,Tulare,06107,San Joaquin Valley,10,1085,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17722,Cutten CDP,Humboldt,06023,North Coast,05,1304,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17727,Cuyama CDP,Santa Barbara,06083,Santa Barbara,12,20,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17750,Cypress city,Orange,06059,Southern California,14,15654,0.379,0.3599361702,0.3980638298,0.0097264438,2.5663440024,9,0.804670913,77783,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17918,Daly City city,San Mateo,06081,Bay Area,01,31090,0.372,0.358893617,0.385106383,0.0066869301,1.7975618525,9,0.7898089172,73898,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17946,Dana Point city,Orange,06059,Southern California,14,14182,0.455,0.4180638298,0.4919361702,0.0188449848,4.1417549016,2,0.966029724,78125,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17988,Danville town,Contra Costa,06013,Bay Area,01,15420,0.423,0.3979787234,0.4480212766,0.0127659574,3.0179568432,4,0.898089172,129720,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,17995,Daphnedale Park CDP,Modoc,06049,Northeast Sierra,06,76,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18030,Darwin CDP,Inyo,06027,Central/Southeast Sierra,03,28,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18086,Davenport CDP,Santa Cruz,06087,Monterey Bay,04,123,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18100,Davis city,Yolo,06113,Sacramento Area,08,24873,0.486,0.4633617021,0.5086382979,0.011550152,2.3765744806,1,1.0318471338,61030,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18153,Day Valley CDP,Santa Cruz,06087,Monterey Bay,04,1280,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18324,Deer Park CDP,Napa,06055,Bay Area,01,564,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18352,Del Aire CDP,Los Angeles,06037,Southern California,14,3291,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18394,Delano city,Kern,06029,San Joaquin Valley,10,10260,0.434,0.3994468085,0.4685531915,0.0176291793,4.0620228874,3,0.9214437367,34096,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18450,Delft Colony CDP,Tulare,06107,San Joaquin Valley,10,111,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18464,Delhi CDP,Merced,06047,San Joaquin Valley,10,2680,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18485,Delleker CDP,Plumas,06063,Northeast Sierra,06,267,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18506,Del Mar city,San Diego,06073,San Diego,09,2064,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18590,Del Monte Forest CDP,Monterey,06053,Monterey Bay,04,1925,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18674,Del Rey CDP,Fresno,06019,San Joaquin Valley,10,379,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18688,Del Rey Oaks city,Monterey,06053,Monterey Bay,04,701,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18695,Del Rio CDP,Stanislaus,06099,San Joaquin Valley,10,485,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18856,Denair CDP,Stanislaus,06099,San Joaquin Valley,10,1451,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18926,Derby Acres CDP,Kern,06029,San Joaquin Valley,10,123,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18940,Descanso CDP,San Diego,06073,San Diego,09,585,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18982,Desert Center CDP,Riverside,06065,Southern California,14,85,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18986,Desert Edge CDP,Riverside,06065,Southern California,14,1969,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,18996,Desert Hot Springs city,Riverside,06065,Southern California,14,8650,0.412,0.3774468085,0.4465531915,0.0176291793,4.2789270222,5,0.8747346072,34443,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19022,Desert Palms CDP,Riverside,06065,Southern California,14,4104,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19024,Desert Shores CDP,Imperial,06025,Southern California,14,344,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19052,Desert View Highlands CDP,Los Angeles,06037,Southern California,14,678,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19150,Diablo CDP,Contra Costa,06013,Bay Area,01,412,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19155,Diablo Grande CDP,Stanislaus,06099,San Joaquin Valley,10,307,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19192,Diamond Bar city,Los Angeles,06037,Southern California,14,17880,0.371,0.344787234,0.397212766,0.0133738602,3.6048140653,10,0.7876857749,85163,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19220,Diamond Springs CDP,El Dorado,06017,Sacramento Area,08,4579,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19262,Dillon Beach CDP,Marin,06041,Bay Area,01,147,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19318,Dinuba city,Tulare,06107,San Joaquin Valley,10,5593,0.388,0.3534468085,0.4225531915,0.0176291793,4.5436029204,9,0.8237791932,37938,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19339,Discovery Bay CDP,Contra Costa,06013,Bay Area,01,4702,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19402,Dixon city,Solano,06095,Bay Area,01,5856,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19406,Dixon Lane-Meadow Creek CDP,Inyo,06027,Central/Southeast Sierra,03,1166,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19416,Dobbins CDP,Yuba,06115,Sacramento Area,08,257,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19440,Dogtown CDP,San Joaquin,06077,San Joaquin Valley,10,849,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19455,Dollar Point CDP,Placer,06061,Sacramento Area,08,571,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19570,Dorrington CDP,Calaveras,06009,Central/Southeast Sierra,03,294,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19584,Dorris city,Siskiyou,06093,Northeast Sierra,06,364,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19612,Dos Palos city,Merced,06047,San Joaquin Valley,10,1501,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19654,Dos Palos Y CDP,Merced,06047,San Joaquin Valley,10,100,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19724,Douglas City CDP,Trinity,06105,North Coast,05,308,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19766,Downey city,Los Angeles,06037,Southern California,14,33936,0.412,0.3869787234,0.4370212766,0.0127659574,3.0985333609,5,0.8747346072,57379,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19794,Downieville CDP,Sierra,06091,Northeast Sierra,06,147,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19878,Doyle CDP,Lassen,06035,Northeast Sierra,06,261,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19976,Drytown CDP,Amador,06005,Central/Southeast Sierra,03,72,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,19990,Duarte city,Los Angeles,06037,Southern California,14,7013,0.406,0.3774042553,0.4345957447,0.0145896657,3.5935137078,6,0.8619957537,61458,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20018,Dublin city,Alameda,06001,Bay Area,01,14913,0.365,0.338787234,0.391212766,0.0133738602,3.6640712828,10,0.7749469214,103183,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20032,Ducor CDP,Tulare,06107,San Joaquin Valley,10,142,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20228,Dunnigan CDP,Yolo,06113,Sacramento Area,08,504,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20242,Dunsmuir city,Siskiyou,06093,Northeast Sierra,06,763,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20270,Durham CDP,Butte,06007,Butte,02,2113,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20284,Dustin Acres CDP,Kern,06029,San Joaquin Valley,10,224,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20298,Dutch Flat CDP,Placer,06061,Sacramento Area,08,85,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20424,Eagleville CDP,Modoc,06049,Northeast Sierra,06,29,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20438,Earlimart CDP,Tulare,06107,San Joaquin Valley,10,1946,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20598,East Foothills CDP,Santa Clara,06085,Bay Area,01,2698,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20697,East Hemet CDP,Riverside,06065,Southern California,14,5320,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20746,East La Mirada CDP,Los Angeles,06037,Southern California,14,3295,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20802,East Los Angeles CDP,Los Angeles,06037,Southern California,14,30816,0.407,0.3915106383,0.4224893617,0.0079027356,1.9417040694,6,0.864118896,35970,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20900,East Nicolaus CDP,Sutter,06101,Sacramento Area,08,88,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20907,East Oakdale CDP,Stanislaus,06099,San Joaquin Valley,10,1055,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20928,Easton CDP,Fresno,06019,San Joaquin Valley,10,629,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20942,East Orosi CDP,Tulare,06107,San Joaquin Valley,10,112,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20956,East Palo Alto city,San Mateo,06081,Bay Area,01,6940,0.432,0.3998297872,0.4641702128,0.0164133739,3.7993920973,4,0.9171974522,49146,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,20984,East Pasadena CDP,Los Angeles,06037,Southern California,14,2096,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21012,East Porterville CDP,Tulare,06107,San Joaquin Valley,10,1637,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21026,East Quincy CDP,Plumas,06063,Northeast Sierra,06,1081,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21034,East Rancho Dominguez CDP,Los Angeles,06037,Southern California,14,2996,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21061,East Richmond Heights CDP,Contra Costa,06013,Bay Area,01,1385,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21096,East San Gabriel CDP,Los Angeles,06037,Southern California,14,5134,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21138,East Shore CDP,Plumas,06063,Northeast Sierra,06,78,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21188,East Sonora CDP,Tuolumne,06109,Central/Southeast Sierra,03,1150,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21210,East Tulare Villa CDP,Tulare,06107,San Joaquin Valley,10,208,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21230,Eastvale CDP,Riverside,06065,Southern California,14,13640,0.297,0.2695957447,0.3244042553,0.0139817629,4.7076642821,10,0.6305732484,104758,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21530,Edgewood CDP,Siskiyou,06093,Northeast Sierra,06,18,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21558,Edmundson Acres CDP,Kern,06029,San Joaquin Valley,10,71,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21565,Edna CDP,San Luis Obispo,06079,San Luis Obispo,11,69,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2008-2010,9,Total,PL,21600,Edwards AFB CDP,Kern,06029,San Joaquin Valley,10,574,,,,,,,,,,03/26/2014 12:00:00 AM
